tstart	tstop	obsid	simpos	feps	ccds	vid	clk	power	pitch
2008:363:21:36:33.441	2008:363:21:41:03.441	57419	-99616	5	5	1	0	112.30	71.63
2008:363:21:41:03.441	2008:363:21:45:33.441	57419	-99616	5	5	1	0	112.30	71.01
2008:363:21:45:33.441	2008:363:21:50:03.441	57419	-99616	5	5	1	0	112.30	68.53
2008:363:21:50:03.441	2008:363:21:54:33.441	57419	-99616	5	5	1	0	112.30	63.87
2008:363:21:54:33.441	2008:363:21:59:03.441	57419	-99616	5	5	1	0	112.30	58.49
2008:363:21:59:03.441	2008:363:22:03:33.441	57419	-99616	5	5	1	0	112.30	53.31
2008:363:22:03:33.441	2008:363:22:07:32.852	57419	-99616	5	5	1	0	112.30	50.42
2008:363:22:07:32.852	2008:363:22:12:12.889	57419	-99616	5	5	1	0	112.30	49.79
2008:363:22:12:12.889	2008:363:22:16:52.889	10845	75620	5	5	1	0	112.30	49.79
2008:363:22:16:52.889	2008:363:22:17:03.489	10845	75620	5	5	1	0	112.30	53.69
2008:363:22:17:03.489	2008:363:22:17:07.489	10845	75620	5	5	1	0	112.30	53.69
2008:363:22:17:07.489	2008:363:22:17:11.489	10845	75620	5	5	1	0	112.30	53.69
2008:363:22:17:11.489	2008:363:22:17:35.489	10845	75620	0	0	1	0	40.00	53.69
2008:363:22:17:35.489	2008:363:22:18:42.489	10845	75620	6	6	1	0	118.00	53.69
2008:363:22:18:42.489	2008:363:22:21:32.889	10845	75620	6	6	1	1	129.00	53.69
2008:363:22:21:32.889	2008:363:22:26:12.889	10845	75620	6	6	1	1	129.00	67.29
2008:363:22:26:12.889	2008:363:22:30:52.889	10845	75620	6	6	1	1	129.00	87.91
2008:363:22:30:52.889	2008:363:22:35:32.889	10845	75620	6	6	1	1	129.00	108.86
2008:363:22:35:32.889	2008:363:22:40:12.889	10845	75620	6	6	1	1	129.00	129.10
2008:363:22:40:12.889	2008:363:22:44:17.956	10845	75620	6	6	1	1	129.00	141.48
2008:363:22:44:17.956	2008:364:01:04:17.956	10845	75620	6	6	1	1	129.00	144.38
2008:364:01:04:17.956	2008:364:03:24:17.956	10845	75620	6	6	1	1	129.00	144.41
2008:364:03:24:17.956	2008:364:05:44:17.956	10845	75620	6	6	1	1	129.00	144.43
2008:364:05:44:17.956	2008:364:08:04:17.956	10845	75620	6	6	1	1	129.00	144.46
2008:364:08:04:17.956	2008:364:09:55:27.952	10845	75620	6	6	1	1	129.00	144.49
2008:364:09:55:27.952	2008:364:09:58:27.952	10845	74029	6	6	1	0	118.00	144.51
2008:364:09:58:27.952	2008:364:09:59:57.952	10843	74029	6	6	1	0	118.00	144.51
2008:364:09:59:57.952	2008:364:10:03:18.552	10843	74029	6	6	1	0	118.00	140.95
2008:364:10:03:18.552	2008:364:10:03:22.552	10843	74029	6	6	1	0	118.00	140.95
2008:364:10:03:22.552	2008:364:10:03:26.552	10843	74029	6	6	1	0	118.00	140.95
2008:364:10:03:26.552	2008:364:10:03:50.552	10843	74029	0	0	1	0	40.00	140.95
2008:364:10:03:50.552	2008:364:10:04:27.952	10843	74029	6	6	1	0	118.00	140.95
2008:364:10:04:27.952	2008:364:10:04:57.552	10843	74029	6	6	1	0	118.00	128.45
2008:364:10:04:57.552	2008:364:10:08:57.952	10843	74029	6	6	1	1	129.00	128.45
2008:364:10:08:57.952	2008:364:10:13:27.952	10843	74029	6	6	1	1	129.00	108.90
2008:364:10:13:27.952	2008:364:10:17:57.952	10843	74029	6	6	1	1	129.00	88.82
2008:364:10:17:57.952	2008:364:10:22:27.952	10843	74029	6	6	1	1	129.00	70.48
2008:364:10:22:27.952	2008:364:10:25:42.640	10843	74029	6	6	1	1	129.00	60.49
2008:364:10:25:42.640	2008:364:12:45:42.640	10843	74029	6	6	1	1	129.00	58.80
2008:364:12:45:42.640	2008:364:15:05:42.640	10843	74029	6	6	1	1	129.00	58.85
2008:364:15:05:42.640	2008:364:17:25:42.640	10843	74029	6	6	1	1	129.00	58.90
2008:364:17:25:42.640	2008:364:19:45:42.640	10843	74029	6	6	1	1	129.00	58.95
2008:364:19:45:42.640	2008:364:22:05:42.640	10843	74029	6	6	1	1	129.00	59.00
2008:364:22:05:42.640	2008:365:00:25:42.640	10843	74029	6	6	1	1	129.00	59.05
2008:365:00:25:42.640	2008:365:02:36:52.636	10843	74029	6	6	1	1	129.00	59.10
2008:365:02:36:52.636	2008:365:02:39:52.636	10843	75620	6	6	1	0	118.00	59.15
2008:365:02:39:52.636	2008:365:02:39:56.636	10846	75620	6	6	1	0	118.00	59.15
2008:365:02:39:56.636	2008:365:02:40:00.636	10846	75620	6	6	1	0	118.00	59.15
2008:365:02:40:00.636	2008:365:02:40:24.636	10846	75620	0	0	1	0	40.00	59.15
2008:365:02:40:24.636	2008:365:02:41:31.636	10846	75620	6	6	1	0	118.00	59.15
2008:365:02:41:31.636	2008:365:02:41:32.636	10846	75620	6	6	1	1	129.00	59.15
2008:365:02:41:32.636	2008:365:02:46:12.636	10846	75620	6	6	1	1	129.00	62.44
2008:365:02:46:12.636	2008:365:02:50:52.636	10846	75620	6	6	1	1	129.00	74.28
2008:365:02:50:52.636	2008:365:02:55:32.636	10846	75620	6	6	1	1	129.00	92.86
2008:365:02:55:32.636	2008:365:03:00:12.636	10846	75620	6	6	1	1	129.00	112.05
2008:365:03:00:12.636	2008:365:03:04:52.636	10846	75620	6	6	1	1	129.00	130.65
2008:365:03:04:52.636	2008:365:03:09:14.638	10846	75620	6	6	1	1	129.00	142.09
2008:365:03:09:14.638	2008:365:05:29:14.638	10846	75620	6	6	1	1	129.00	144.96
2008:365:05:29:14.638	2008:365:07:49:14.638	10846	75620	6	6	1	1	129.00	144.93
2008:365:07:49:14.638	2008:365:10:09:14.638	10846	75620	6	6	1	1	129.00	144.90
2008:365:10:09:14.638	2008:365:12:29:14.638	10846	75620	6	6	1	1	129.00	144.87
2008:365:12:29:14.638	2008:365:14:15:18.864	10846	75620	6	6	1	1	129.00	144.84
2008:365:14:15:18.864	2008:365:14:30:18.864	10846	-99612	6	6	1	0	118.00	144.84
