Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2008:364:02:02:14.241	 30.06484829	 14.51744758
2008:364:02:02:47.041	 30.06081908	 14.51370920
2008:364:02:03:19.841	 30.05679603	 14.50997661
2008:364:02:03:52.641	 30.05277914	 14.50624981
2008:364:02:04:25.441	 30.04876838	 14.50252878
2008:364:02:04:58.241	 30.04476376	 14.49881352
2008:364:02:05:31.041	 30.04076527	 14.49510402
2008:364:02:06:03.841	 30.03677291	 14.49140026
2008:364:02:06:36.641	 30.03278665	 14.48770225
2008:364:02:07:09.441	 30.02880650	 14.48400997
2008:364:02:07:42.241	 30.02483245	 14.48032341
2008:364:02:08:15.041	 30.02086448	 14.47664256
2008:364:02:08:47.841	 30.01690260	 14.47296741
2008:364:02:09:20.641	 30.01294679	 14.46929796
2008:364:02:09:53.441	 30.00899704	 14.46563419
2008:364:02:10:26.241	 30.00505335	 14.46197610
2008:364:02:10:59.041	 30.00111571	 14.45832368
2008:364:02:11:31.841	 29.99718411	 14.45467692
2008:364:02:12:04.641	 29.99325855	 14.45103580
2008:364:02:12:37.441	 29.98933901	 14.44740033
2008:364:02:13:10.241	 29.98542548	 14.44377048
2008:364:02:13:43.041	 29.98151796	 14.44014626
2008:364:02:14:15.841	 29.97761644	 14.43652766
2008:364:02:14:48.641	 29.97372092	 14.43291466
