Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2009:001:03:02:50.892	 23.56890082	 10.10728560
2009:001:03:03:23.692	 23.56866299	 10.10730858
2009:001:03:03:56.492	 23.56454087	 10.10770665
2009:001:03:04:29.292	 23.56052546	 10.10809350
2009:001:03:05:02.092	 23.55661401	 10.10846943
2009:001:03:05:34.892	 23.55280385	 10.10883470
2009:001:03:06:07.692	 23.55183999	 10.10892703
2009:001:03:06:40.492	 23.47444771	 10.10902330
2009:001:03:07:13.292	 23.47280062	 10.10917463
2009:001:03:07:46.092	 23.47198474	 10.10924945
2009:001:03:08:18.892	 23.47350600	 10.10933931
2009:001:03:08:51.692	 23.47628162	 10.10951166
2009:001:03:09:24.492	 23.47899541	 10.10968985
2009:001:03:09:57.292	 23.48164897	 10.10987372
2009:001:03:10:30.092	 23.48424384	 10.11006309
2009:001:03:11:02.892	 23.48678153	 10.11025781
2009:001:03:11:35.692	 23.48926220	 10.11045785
2009:001:03:12:08.492	 23.49168445	 10.11066333
2009:001:03:12:41.292	 23.49345002	 10.11081845
2009:001:03:13:14.092	 23.49432467	 10.11090318
2009:001:03:13:46.892	 23.49663804	 10.11113144
2009:001:03:14:19.692	 23.49890187	 10.11136424
2009:001:03:14:52.492	 23.50111743	 10.11160144
2009:001:03:15:25.292	 23.50328596	 10.11184290
2009:001:03:15:58.092	 23.50540588	 10.11208876
2009:001:03:16:30.892	 23.50747947	 10.11233878
2009:001:03:17:03.692	 23.50950977	 10.11259268
2009:001:03:17:36.492	 23.51067750	 10.11274204
2009:001:03:18:09.292	 23.51172581	 10.11289194
2009:001:03:18:42.092	 23.51366912	 10.11317518
2009:001:03:19:14.892	 23.51557297	 10.11346187
2009:001:03:19:47.692	 23.51743837	 10.11375190
2009:001:03:20:20.492	 23.51926263	 10.11404547
2009:001:03:20:53.292	 23.52105044	 10.11434218
2009:001:03:21:26.092	 23.52280283	 10.11464190
2009:001:03:21:58.892	 23.52452072	 10.11494455
2009:001:03:22:31.692	 23.52524258	 10.11507355
2009:001:03:23:04.492	 23.52639882	 10.11530116
2009:001:03:23:37.292	 23.52804756	 10.11563217
2009:001:03:24:10.092	 23.52966391	 10.11596583
2009:001:03:24:42.892	 23.53124771	 10.11630213
2009:001:03:25:15.692	 23.53280190	 10.11664081
2009:001:03:25:48.492	 23.53432721	 10.11698180
2009:001:03:26:21.292	 23.53582439	 10.11732501
2009:001:03:26:54.092	 23.53729415	 10.11767038
2009:001:03:27:26.892	 23.53768224	 10.11776235
2009:001:03:27:59.692	 23.53890381	 10.11807507
2009:001:03:28:32.492	 23.54031689	 10.11844472
2009:001:03:29:05.292	 23.54170445	 10.11881628
2009:001:03:29:38.092	 23.54306788	 10.11918962
2009:001:03:30:10.892	 23.54440779	 10.11956468
2009:001:03:30:43.692	 23.54572477	 10.11994139
2009:001:03:31:16.492	 23.54701941	 10.12031971
2009:001:03:31:49.292	 23.54829226	 10.12069956
2009:001:03:32:22.092	 23.54843905	 10.12074371
2009:001:03:32:54.892	 23.54968686	 10.12113580
2009:001:03:33:27.692	 23.55091414	 10.12152928
2009:001:03:34:00.492	 23.55212141	 10.12192410
2009:001:03:34:33.292	 23.55330917	 10.12232019
2009:001:03:35:06.092	 23.55447794	 10.12271752
2009:001:03:35:38.892	 23.55562819	 10.12311602
2009:001:03:36:11.692	 23.55676039	 10.12351566
2009:001:03:36:44.492	 23.55737226	 10.12373392
2009:001:03:37:17.292	 23.55793645	 10.12393998
2009:001:03:37:50.092	 23.55903303	 10.12434418
2009:001:03:38:22.892	 23.56011294	 10.12474936
2009:001:03:38:55.692	 23.56117660	 10.12515549
2009:001:03:39:28.492	 23.56222442	 10.12556251
2009:001:03:40:01.292	 23.56325680	 10.12597038
2009:001:03:40:34.092	 23.56427415	 10.12637908
2009:001:03:41:06.892	 23.56527683	 10.12678855
2009:001:03:41:39.692	 23.56626523	 10.12719875
2009:001:03:42:12.492	 23.56723969	 10.12760966
2009:001:03:42:45.292	 23.56820059	 10.12802123
2009:001:03:43:18.092	 23.56914825	 10.12843344
2009:001:03:43:50.892	 23.57008301	 10.12884624
2009:001:03:44:23.692	 23.57100520	 10.12925960
2009:001:03:44:56.492	 23.57191513	 10.12967349
2009:001:03:45:29.292	 23.57281312	 10.13008789
2009:001:03:46:02.092	 23.57369945	 10.13050275
2009:001:03:46:34.892	 23.57457442	 10.13091805
2009:001:03:47:07.692	 23.57543832	 10.13133376
2009:001:03:47:40.492	 23.57629143	 10.13174986
2009:001:03:48:13.292	 23.57713400	 10.13216631
2009:001:03:48:46.092	 23.57796631	 10.13258309
2009:001:03:49:18.892	 23.57878861	 10.13300017
2009:001:03:49:51.692	 23.57960114	 10.13341752
2009:001:03:50:24.492	 23.58040415	 10.13383514
2009:001:03:50:57.292	 23.58119788	 10.13425298
2009:001:03:51:30.092	 23.58198254	 10.13467102
2009:001:03:52:02.892	 23.58275838	 10.13508926
2009:001:03:52:35.692	 23.58352559	 10.13550765
2009:001:03:53:08.492	 23.58428441	 10.13592618
2009:001:03:53:41.292	 23.58503502	 10.13634484
2009:001:03:54:14.092	 23.58577763	 10.13676359
2009:001:03:54:46.892	 23.58651243	 10.13718243
2009:001:03:55:19.692	 23.58723963	 10.13760133
2009:001:03:55:52.492	 23.58795939	 10.13802027
2009:001:03:56:25.292	 23.58867190	 10.13843924
2009:001:03:56:58.092	 23.58937734	 10.13885822
2009:001:03:57:30.892	 23.59007587	 10.13927718
2009:001:03:58:03.692	 23.59076766	 10.13969613
2009:001:03:58:36.492	 23.59145288	 10.14011503
2009:001:03:59:09.292	 23.59213167	 10.14053387
2009:001:03:59:42.092	 23.59280421	 10.14095264
2009:001:04:00:14.892	 23.59347062	 10.14137133
2009:001:04:00:47.692	 23.59413106	 10.14178992
2009:001:04:01:20.492	 23.59478567	 10.14220839
2009:001:04:01:53.292	 23.59543459	 10.14262673
2009:001:04:02:26.092	 23.59607795	 10.14304494
2009:001:04:02:58.892	 23.59671588	 10.14346299
2009:001:04:03:31.692	 23.59734850	 10.14388087
2009:001:04:04:04.492	 23.59797595	 10.14429858
2009:001:04:04:37.292	 23.59859835	 10.14471610
2009:001:04:05:10.092	 23.59921580	 10.14513341
2009:001:04:05:42.892	 23.59982842	 10.14555052
2009:001:04:06:15.692	 23.60043633	 10.14596740
2009:001:04:06:48.492	 23.60103964	 10.14638405
2009:001:04:07:21.292	 23.60163844	 10.14680046
2009:001:04:07:54.092	 23.60223284	 10.14721661
2009:001:04:08:26.892	 23.60282294	 10.14763250
2009:001:04:08:59.692	 23.60340884	 10.14804813
2009:001:04:09:32.492	 23.60399064	 10.14846347
2009:001:04:10:05.292	 23.60456841	 10.14887852
2009:001:04:10:38.092	 23.60514226	 10.14929328
2009:001:04:11:10.892	 23.60571228	 10.14970773
2009:001:04:11:43.692	 23.60627854	 10.15012186
2009:001:04:12:16.492	 23.60684113	 10.15053568
2009:001:04:12:49.292	 23.60740013	 10.15094917
2009:001:04:13:22.092	 23.60795562	 10.15136232
2009:001:04:13:54.892	 23.60850767	 10.15177513
2009:001:04:14:27.692	 23.60905636	 10.15218759
2009:001:04:15:00.492	 23.60960177	 10.15259969
2009:001:04:15:33.292	 23.61014395	 10.15301144
2009:001:04:16:06.092	 23.61068299	 10.15342281
2009:001:04:16:38.892	 23.61121895	 10.15383381
2009:001:04:17:11.692	 23.61175189	 10.15424443
2009:001:04:17:44.492	 23.61228188	 10.15465466
2009:001:04:18:17.292	 23.61280898	 10.15506450
2009:001:04:18:50.092	 23.61333324	 10.15547394
2009:001:04:19:22.892	 23.61385473	 10.15588298
2009:001:04:19:55.692	 23.61437351	 10.15629162
2009:001:04:20:28.492	 23.61488963	 10.15669984
2009:001:04:21:01.292	 23.61540314	 10.15710764
2009:001:04:21:34.092	 23.61591410	 10.15751503
2009:001:04:22:06.892	 23.61642256	 10.15792199
2009:001:04:22:39.692	 23.61692857	 10.15832852
2009:001:04:23:12.492	 23.61743216	 10.15873461
2009:001:04:23:45.292	 23.61793339	 10.15914027
2009:001:04:24:18.092	 23.61843232	 10.15954548
2009:001:04:24:50.892	 23.61892898	 10.15995025
2009:001:04:25:23.692	 23.61942342	 10.16035457
2009:001:04:25:56.492	 23.61991568	 10.16075843
2009:001:04:26:29.292	 23.62040581	 10.16116184
2009:001:04:27:02.092	 23.62089384	 10.16156479
2009:001:04:27:34.892	 23.62137982	 10.16196728
2009:001:04:28:07.692	 23.62186378	 10.16236931
2009:001:04:28:40.492	 23.62234576	 10.16277086
2009:001:04:29:13.292	 23.62282579	 10.16317195
2009:001:04:29:46.092	 23.62330392	 10.16357256
2009:001:04:30:18.892	 23.62378017	 10.16397269
2009:001:04:30:51.692	 23.62425458	 10.16437235
2009:001:04:31:24.492	 23.62472719	 10.16477152
2009:001:04:31:57.292	 23.62519802	 10.16517021
2009:001:04:32:30.092	 23.62566710	 10.16556841
2009:001:04:33:02.892	 23.62613447	 10.16596613
2009:001:04:33:35.692	 23.62660016	 10.16636335
2009:001:04:34:08.492	 23.62706418	 10.16676009
2009:001:04:34:41.292	 23.62752659	 10.16715632
2009:001:04:35:14.092	 23.62798739	 10.16755207
2009:001:04:35:46.892	 23.62844661	 10.16794731
2009:001:04:36:19.692	 23.62890429	 10.16834205
2009:001:04:36:52.492	 23.62936045	 10.16873629
2009:001:04:37:25.292	 23.62981511	 10.16913003
2009:001:04:37:58.092	 23.63026829	 10.16952327
2009:001:04:38:30.892	 23.63072002	 10.16991600
2009:001:04:39:03.692	 23.63117033	 10.17030822
2009:001:04:39:36.492	 23.63161922	 10.17069993
2009:001:04:40:09.292	 23.63206674	 10.17109113
2009:001:04:40:42.092	 23.63251289	 10.17148182
2009:001:04:41:14.892	 23.63295770	 10.17187200
2009:001:04:41:47.692	 23.63340118	 10.17226166
2009:001:04:42:20.492	 23.63384336	 10.17265081
2009:001:04:42:53.292	 23.63428426	 10.17303944
2009:001:04:43:26.092	 23.63472389	 10.17342756
2009:001:04:43:58.892	 23.63516227	 10.17381516
2009:001:04:44:31.692	 23.63559943	 10.17420224
2009:001:04:45:04.492	 23.63603537	 10.17458879
2009:001:04:45:37.292	 23.63647011	 10.17497483
2009:001:04:46:10.092	 23.63690367	 10.17536035
2009:001:04:46:42.892	 23.63733607	 10.17574535
2009:001:04:47:15.692	 23.63776732	 10.17612982
2009:001:04:47:48.492	 23.63819744	 10.17651377
2009:001:04:48:21.292	 23.63862643	 10.17689720
2009:001:04:48:54.092	 23.63905433	 10.17728010
2009:001:04:49:26.892	 23.63948113	 10.17766248
2009:001:04:49:59.692	 23.63990685	 10.17804434
2009:001:04:50:32.492	 23.64033152	 10.17842566
2009:001:04:51:05.292	 23.64075513	 10.17880646
2009:001:04:51:38.092	 23.64117770	 10.17918674
2009:001:04:52:10.892	 23.64159925	 10.17956649
2009:001:04:52:43.692	 23.64201978	 10.17994571
2009:001:04:53:16.492	 23.64243931	 10.18032440
2009:001:04:53:49.292	 23.64285785	 10.18070256
2009:001:04:54:22.092	 23.64327541	 10.18108020
2009:001:04:54:54.892	 23.64369200	 10.18145731
2009:001:04:55:27.692	 23.64410764	 10.18183389
2009:001:04:56:00.492	 23.64452232	 10.18220994
2009:001:04:56:33.292	 23.64493607	 10.18258547
2009:001:04:57:06.092	 23.64534889	 10.18296046
2009:001:04:57:38.892	 23.64576079	 10.18333493
2009:001:04:58:11.692	 23.64617179	 10.18370887
2009:001:04:58:44.492	 23.64658188	 10.18408228
2009:001:04:59:17.292	 23.64699109	 10.18445516
2009:001:04:59:50.092	 23.64739941	 10.18482751
2009:001:05:00:22.892	 23.64780686	 10.18519933
2009:001:05:00:55.692	 23.64821344	 10.18557062
2009:001:05:01:28.492	 23.64861917	 10.18594139
2009:001:05:02:01.292	 23.64902405	 10.18631162
2009:001:05:02:34.092	 23.64942808	 10.18668133
2009:001:05:03:06.892	 23.64983129	 10.18705051
2009:001:05:03:39.692	 23.65023366	 10.18741916
2009:001:05:04:12.492	 23.65063522	 10.18778728
2009:001:05:04:45.292	 23.65103597	 10.18815487
2009:001:05:05:18.092	 23.65143591	 10.18852194
2009:001:05:05:50.892	 23.65183505	 10.18888848
2009:001:05:06:23.692	 23.65223339	 10.18925449
2009:001:05:06:56.492	 23.65263096	 10.18961998
2009:001:05:07:29.292	 23.65302774	 10.18998494
2009:001:05:08:02.092	 23.65342375	 10.19034937
2009:001:05:08:34.892	 23.65381899	 10.19071327
2009:001:05:09:07.692	 23.65421347	 10.19107665
2009:001:05:09:40.492	 23.65460720	 10.19143951
2009:001:05:10:13.292	 23.65500017	 10.19180183
2009:001:05:10:46.092	 23.65539240	 10.19216364
2009:001:05:11:18.892	 23.65578389	 10.19252492
2009:001:05:11:51.692	 23.65617465	 10.19288567
2009:001:05:12:24.492	 23.65656467	 10.19324590
2009:001:05:12:57.292	 23.65695398	 10.19360561
2009:001:05:13:30.092	 23.65734256	 10.19396479
2009:001:05:14:02.892	 23.65773042	 10.19432345
2009:001:05:14:35.692	 23.65811758	 10.19468159
2009:001:05:15:08.492	 23.65850403	 10.19503921
2009:001:05:15:41.292	 23.65888978	 10.19539630
2009:001:05:16:14.092	 23.65927484	 10.19575288
2009:001:05:16:46.892	 23.65965920	 10.19610893
2009:001:05:17:19.692	 23.66004287	 10.19646446
2009:001:05:17:52.492	 23.66042585	 10.19681947
2009:001:05:18:25.292	 23.66080816	 10.19717397
2009:001:05:18:58.092	 23.66118979	 10.19752794
2009:001:05:19:30.892	 23.66157075	 10.19788140
2009:001:05:20:03.692	 23.66195104	 10.19823434
2009:001:05:20:36.492	 23.66233066	 10.19858676
2009:001:05:21:09.292	 23.66270962	 10.19893867
2009:001:05:21:42.092	 23.66308792	 10.19929005
2009:001:05:22:14.892	 23.66346557	 10.19964093
2009:001:05:22:47.692	 23.66384256	 10.19999128
2009:001:05:23:20.492	 23.66421891	 10.20034112
2009:001:05:23:53.292	 23.66459461	 10.20069045
2009:001:05:24:26.092	 23.66496968	 10.20103927
2009:001:05:24:58.892	 23.66534410	 10.20138757
2009:001:05:25:31.692	 23.66571788	 10.20173536
2009:001:05:26:04.492	 23.66609104	 10.20208263
2009:001:05:26:37.292	 23.66646356	 10.20242940
2009:001:05:27:10.092	 23.66683546	 10.20277565
2009:001:05:27:42.892	 23.66720673	 10.20312139
2009:001:05:28:15.692	 23.66757738	 10.20346663
2009:001:05:28:48.492	 23.66794741	 10.20381135
2009:001:05:29:21.292	 23.66831683	 10.20415557
2009:001:05:29:54.092	 23.66868563	 10.20449928
2009:001:05:30:26.892	 23.66905382	 10.20484248
2009:001:05:30:59.692	 23.66942140	 10.20518517
2009:001:05:31:32.492	 23.66978838	 10.20552736
2009:001:05:32:05.292	 23.67015475	 10.20586904
2009:001:05:32:38.092	 23.67052053	 10.20621021
2009:001:05:33:10.892	 23.67088570	 10.20655088
2009:001:05:33:43.692	 23.67125028	 10.20689105
2009:001:05:34:16.492	 23.67161426	 10.20723072
2009:001:05:34:49.292	 23.67197765	 10.20756988
2009:001:05:35:22.092	 23.67234045	 10.20790854
2009:001:05:35:54.892	 23.67270266	 10.20824669
2009:001:05:36:27.692	 23.67306428	 10.20858435
2009:001:05:37:00.492	 23.67342533	 10.20892151
2009:001:05:37:33.292	 23.67378579	 10.20925817
2009:001:05:38:06.092	 23.67414567	 10.20959432
2009:001:05:38:38.892	 23.67450497	 10.20992998
2009:001:05:39:11.692	 23.67486370	 10.21026515
2009:001:05:39:44.492	 23.67522185	 10.21059981
2009:001:05:40:17.292	 23.67557943	 10.21093398
2009:001:05:40:50.092	 23.67593644	 10.21126765
2009:001:05:41:22.892	 23.67629289	 10.21160083
2009:001:05:41:55.692	 23.67634773	 10.21165210
2009:001:05:42:28.492	 23.67665085	 10.21193669
2009:001:05:43:01.292	 23.67700621	 10.21227032
2009:001:05:43:34.092	 23.67736103	 10.21260345
2009:001:05:44:06.892	 23.67771533	 10.21293609
2009:001:05:44:39.692	 23.67806909	 10.21326823
2009:001:05:45:12.492	 23.67842233	 10.21359987
2009:001:05:45:45.292	 23.67877505	 10.21393101
2009:001:05:46:18.092	 23.67912724	 10.21426166
2009:001:05:46:50.892	 23.67947890	 10.21459182
2009:001:05:47:23.692	 23.67983004	 10.21492148
2009:001:05:47:56.492	 23.68018065	 10.21525065
2009:001:05:48:29.292	 23.68053074	 10.21557932
2009:001:05:49:02.092	 23.68088031	 10.21590751
2009:001:05:49:34.892	 23.68122936	 10.21623520
2009:001:05:50:07.692	 23.68157789	 10.21656241
2009:001:05:50:40.492	 23.68192590	 10.21688913
2009:001:05:51:13.292	 23.68227339	 10.21721535
2009:001:05:51:46.092	 23.68262036	 10.21754109
2009:001:05:52:18.892	 23.68296681	 10.21786635
2009:001:05:52:51.692	 23.68331275	 10.21819111
2009:001:05:53:24.492	 23.68365817	 10.21851539
2009:001:05:53:57.292	 23.68400307	 10.21883919
2009:001:05:54:30.092	 23.68434746	 10.21916250
2009:001:05:55:02.892	 23.68469134	 10.21948533
2009:001:05:55:35.692	 23.68503470	 10.21980768
2009:001:05:56:08.492	 23.68537755	 10.22012954
2009:001:05:56:41.292	 23.68571989	 10.22045092
2009:001:05:57:14.092	 23.68606171	 10.22077182
2009:001:05:57:46.892	 23.68640303	 10.22109224
2009:001:05:58:19.692	 23.68674383	 10.22141218
2009:001:05:58:52.492	 23.68708413	 10.22173164
2009:001:05:59:25.292	 23.68742392	 10.22205063
2009:001:05:59:58.092	 23.68776320	 10.22236914
2009:001:06:00:30.892	 23.68810198	 10.22268717
2009:001:06:01:03.692	 23.68844025	 10.22300473
2009:001:06:01:36.492	 23.68877801	 10.22332181
2009:001:06:02:09.292	 23.68911527	 10.22363842
2009:001:06:02:42.092	 23.68945203	 10.22395455
2009:001:06:03:14.892	 23.68978829	 10.22427022
2009:001:06:03:47.692	 23.69012404	 10.22458541
2009:001:06:04:20.492	 23.69045929	 10.22490013
2009:001:06:04:53.292	 23.69079404	 10.22521437
2009:001:06:05:26.092	 23.69112829	 10.22552815
2009:001:06:05:58.892	 23.69146204	 10.22584146
2009:001:06:06:31.692	 23.69179530	 10.22615431
2009:001:06:07:04.492	 23.69212805	 10.22646668
2009:001:06:07:37.292	 23.69246031	 10.22677859
2009:001:06:08:10.092	 23.69279207	 10.22709003
2009:001:06:08:42.892	 23.69312334	 10.22740100
2009:001:06:09:15.692	 23.69345411	 10.22771152
2009:001:06:09:48.492	 23.69378439	 10.22802156
2009:001:06:10:21.292	 23.69411418	 10.22833115
2009:001:06:10:54.092	 23.69444347	 10.22864027
2009:001:06:11:26.892	 23.69477227	 10.22894892
2009:001:06:11:59.692	 23.69510058	 10.22925712
2009:001:06:12:32.492	 23.69542840	 10.22956486
2009:001:06:13:05.292	 23.69575573	 10.22987213
2009:001:06:13:38.092	 23.69608257	 10.23017895
2009:001:06:14:10.892	 23.69640893	 10.23048531
2009:001:06:14:43.692	 23.69673479	 10.23079121
2009:001:06:15:16.492	 23.69706017	 10.23109665
2009:001:06:15:49.292	 23.69738506	 10.23140164
2009:001:06:16:22.092	 23.69770947	 10.23170617
2009:001:06:16:54.892	 23.69803339	 10.23201025
2009:001:06:17:27.692	 23.69835683	 10.23231387
2009:001:06:18:00.492	 23.69867979	 10.23261703
2009:001:06:18:33.292	 23.69900226	 10.23291975
2009:001:06:19:06.092	 23.69932425	 10.23322201
2009:001:06:19:38.892	 23.69964577	 10.23352382
2009:001:06:20:11.692	 23.69996680	 10.23382518
2009:001:06:20:44.492	 23.70028735	 10.23412609
2009:001:06:21:17.292	 23.70060742	 10.23442655
2009:001:06:21:50.092	 23.70092701	 10.23472656
2009:001:06:22:22.892	 23.70124613	 10.23502612
2009:001:06:22:55.692	 23.70156477	 10.23532523
2009:001:06:23:28.492	 23.70188293	 10.23562390
2009:001:06:24:01.292	 23.70220062	 10.23592212
2009:001:06:24:34.092	 23.70251784	 10.23621989
2009:001:06:25:06.892	 23.70283457	 10.23651722
2009:001:06:25:39.692	 23.70315084	 10.23681410
2009:001:06:26:12.492	 23.70346664	 10.23711054
2009:001:06:26:45.292	 23.70378196	 10.23740654
2009:001:06:27:18.092	 23.70409681	 10.23770210
2009:001:06:27:50.892	 23.70441119	 10.23799721
2009:001:06:28:23.692	 23.70472510	 10.23829188
2009:001:06:28:56.492	 23.70503854	 10.23858611
2009:001:06:29:29.292	 23.70535152	 10.23887991
2009:001:06:30:02.092	 23.70566402	 10.23917326
2009:001:06:30:34.892	 23.70597606	 10.23946617
2009:001:06:31:07.692	 23.70628764	 10.23975865
2009:001:06:31:40.492	 23.70659874	 10.24005069
2009:001:06:32:13.292	 23.70690939	 10.24034229
2009:001:06:32:46.092	 23.70721956	 10.24063346
2009:001:06:33:18.892	 23.70752928	 10.24092419
2009:001:06:33:51.692	 23.70783853	 10.24121449
2009:001:06:34:24.492	 23.70814732	 10.24150435
2009:001:06:34:57.292	 23.70845565	 10.24179378
2009:001:06:35:30.092	 23.70876352	 10.24208278
2009:001:06:36:02.892	 23.70907093	 10.24237135
2009:001:06:36:35.692	 23.70937787	 10.24265948
2009:001:06:37:08.492	 23.70968436	 10.24294719
2009:001:06:37:41.292	 23.70999040	 10.24323446
2009:001:06:38:14.092	 23.71029597	 10.24352130
2009:001:06:38:46.892	 23.71060109	 10.24380772
2009:001:06:39:19.692	 23.71090575	 10.24409371
2009:001:06:39:52.492	 23.71120996	 10.24437927
2009:001:06:40:25.292	 23.71151371	 10.24466440
2009:001:06:40:58.092	 23.71181701	 10.24494911
2009:001:06:41:30.892	 23.71211985	 10.24523339
2009:001:06:42:03.692	 23.71242224	 10.24551725
2009:001:06:42:36.492	 23.71272419	 10.24580068
2009:001:06:43:09.292	 23.71302567	 10.24608369
2009:001:06:43:42.092	 23.71332671	 10.24636627
2009:001:06:44:14.892	 23.71362730	 10.24664844
2009:001:06:44:47.692	 23.71392744	 10.24693018
2009:001:06:45:20.492	 23.71422713	 10.24721150
2009:001:06:45:53.292	 23.71452638	 10.24749240
2009:001:06:46:26.092	 23.71482517	 10.24777288
2009:001:06:46:58.892	 23.71512352	 10.24805294
2009:001:06:47:31.692	 23.71542143	 10.24833258
2009:001:06:48:04.492	 23.71571889	 10.24861181
2009:001:06:48:37.292	 23.71601590	 10.24889061
2009:001:06:49:10.092	 23.71631247	 10.24916900
2009:001:06:49:42.892	 23.71660860	 10.24944698
2009:001:06:50:15.692	 23.71690428	 10.24972454
2009:001:06:50:48.492	 23.71719952	 10.25000168
2009:001:06:51:21.292	 23.71749432	 10.25027841
2009:001:06:51:54.092	 23.71778869	 10.25055473
2009:001:06:52:26.892	 23.71808261	 10.25083063
2009:001:06:52:59.692	 23.71837609	 10.25110612
2009:001:06:53:32.492	 23.71866913	 10.25138120
2009:001:06:54:05.292	 23.71896174	 10.25165587
2009:001:06:54:38.092	 23.71925390	 10.25193012
2009:001:06:55:10.892	 23.71954564	 10.25220397
2009:001:06:55:43.692	 23.71983693	 10.25247741
2009:001:06:56:16.492	 23.72012779	 10.25275044
2009:001:06:56:49.292	 23.72041822	 10.25302306
2009:001:06:57:22.092	 23.72070821	 10.25329527
2009:001:06:57:54.892	 23.72099776	 10.25356708
2009:001:06:58:27.692	 23.72128689	 10.25383848
2009:001:06:59:00.492	 23.72157558	 10.25410948
2009:001:06:59:33.292	 23.72186384	 10.25438007
2009:001:07:00:06.092	 23.72215167	 10.25465025
2009:001:07:00:38.892	 23.72243907	 10.25492003
2009:001:07:01:11.692	 23.72272605	 10.25518941
2009:001:07:01:44.492	 23.72301259	 10.25545839
2009:001:07:02:17.292	 23.72329870	 10.25572696
2009:001:07:02:50.092	 23.72358439	 10.25599513
2009:001:07:03:22.892	 23.72386965	 10.25626291
2009:001:07:03:55.692	 23.72415448	 10.25653028
2009:001:07:04:28.492	 23.72443889	 10.25679725
2009:001:07:05:01.292	 23.72472287	 10.25706382
2009:001:07:05:34.092	 23.72500643	 10.25733000
2009:001:07:06:06.892	 23.72528956	 10.25759577
2009:001:07:06:39.692	 23.72557227	 10.25786115
2009:001:07:07:12.492	 23.72585456	 10.25812613
2009:001:07:07:45.292	 23.72613643	 10.25839072
2009:001:07:08:18.092	 23.72641787	 10.25865491
2009:001:07:08:50.892	 23.72669890	 10.25891871
2009:001:07:09:23.692	 23.72697950	 10.25918211
2009:001:07:09:56.492	 23.72725968	 10.25944512
2009:001:07:10:29.292	 23.72753945	 10.25970773
2009:001:07:11:02.092	 23.72781880	 10.25996995
2009:001:07:11:34.892	 23.72809773	 10.26023178
2009:001:07:12:07.692	 23.72837624	 10.26049322
2009:001:07:12:40.492	 23.72865434	 10.26075427
2009:001:07:13:13.292	 23.72893202	 10.26101493
2009:001:07:13:46.092	 23.72920929	 10.26127520
2009:001:07:14:18.892	 23.72948614	 10.26153508
2009:001:07:14:51.692	 23.72976258	 10.26179457
2009:001:07:15:24.492	 23.73003861	 10.26205367
2009:001:07:15:57.292	 23.73031422	 10.26231239
2009:001:07:16:30.092	 23.73058942	 10.26257072
2009:001:07:17:02.892	 23.73086421	 10.26282866
2009:001:07:17:35.692	 23.73113859	 10.26308622
2009:001:07:18:08.492	 23.73141256	 10.26334339
2009:001:07:18:41.292	 23.73168612	 10.26360018
2009:001:07:19:14.092	 23.73195927	 10.26385659
2009:001:07:19:46.892	 23.73223201	 10.26411261
2009:001:07:20:19.692	 23.73250435	 10.26436825
2009:001:07:20:52.492	 23.73277627	 10.26462350
2009:001:07:21:25.292	 23.73304779	 10.26487838
2009:001:07:21:58.092	 23.73331891	 10.26513287
2009:001:07:22:30.892	 23.73358962	 10.26538699
2009:001:07:23:03.692	 23.73385993	 10.26564072
2009:001:07:23:36.492	 23.73412983	 10.26589408
2009:001:07:24:09.292	 23.73439933	 10.26614705
2009:001:07:24:42.092	 23.73466842	 10.26639965
2009:001:07:25:14.892	 23.73493712	 10.26665187
2009:001:07:25:47.692	 23.73520541	 10.26690371
2009:001:07:26:20.492	 23.73547330	 10.26715518
2009:001:07:26:53.292	 23.73574079	 10.26740627
2009:001:07:27:26.092	 23.73600788	 10.26765699
2009:001:07:27:58.892	 23.73627457	 10.26790733
2009:001:07:28:31.692	 23.73654086	 10.26815730
2009:001:07:29:04.492	 23.73680676	 10.26840689
2009:001:07:29:37.292	 23.73707225	 10.26865611
2009:001:07:30:10.092	 23.73733735	 10.26890495
2009:001:07:30:42.892	 23.73760205	 10.26915343
2009:001:07:31:15.692	 23.73786636	 10.26940153
2009:001:07:31:48.492	 23.73813027	 10.26964926
2009:001:07:32:21.292	 23.73839379	 10.26989662
2009:001:07:32:54.092	 23.73865691	 10.27014361
2009:001:07:33:26.892	 23.73891964	 10.27039024
2009:001:07:33:59.692	 23.73918198	 10.27063649
2009:001:07:34:32.492	 23.73944392	 10.27088238
2009:001:07:35:05.292	 23.73970548	 10.27112790
2009:001:07:35:38.092	 23.73996664	 10.27137305
2009:001:07:36:10.892	 23.74022741	 10.27161783
2009:001:07:36:43.692	 23.74048779	 10.27186225
2009:001:07:37:16.492	 23.74074779	 10.27210630
2009:001:07:37:49.292	 23.74100739	 10.27234999
2009:001:07:38:22.092	 23.74126661	 10.27259332
2009:001:07:38:54.892	 23.74152544	 10.27283628
2009:001:07:39:27.692	 23.74178388	 10.27307888
2009:001:07:40:00.492	 23.74204194	 10.27332111
2009:001:07:40:33.292	 23.74229961	 10.27356299
2009:001:07:41:06.092	 23.74255689	 10.27380450
2009:001:07:41:38.892	 23.74281379	 10.27404565
2009:001:07:42:11.692	 23.74307031	 10.27428644
2009:001:07:42:44.492	 23.74332644	 10.27452687
2009:001:07:43:17.292	 23.74358219	 10.27476694
2009:001:07:43:50.092	 23.74383756	 10.27500665
2009:001:07:44:22.892	 23.74409255	 10.27524601
2009:001:07:44:55.692	 23.74434715	 10.27548500
