Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2009:270:21:28:32.136	 41.88951428	 28.94380461
2009:270:21:29:04.936	 41.90251393	 28.95591453
2009:270:21:29:37.736	 41.91549474	 28.96800689
2009:270:21:30:10.536	 41.92845673	 28.98008173
2009:270:21:30:43.336	 41.94139994	 28.99213906
2009:270:21:31:16.136	 41.95432438	 29.00417891
2009:270:21:31:48.936	 41.96723009	 29.01620131
2009:270:21:32:21.736	 41.98011709	 29.02820628
2009:270:21:32:54.536	 41.99298542	 29.04019385
2009:270:21:33:27.336	 42.00583509	 29.05216404
2009:270:21:34:00.136	 42.01866613	 29.06411688
2009:270:21:34:32.936	 42.03147858	 29.07605239
2009:270:21:35:05.736	 42.04427245	 29.08797060
2009:270:21:35:38.536	 42.05704778	 29.09987153
